analysis,bias_FLR,bias_MMR,created_at,dataset,dataset_display,direct_threshold,direct_threshold_sigmoid_equivalent,fraction,inner_FLR,inner_MMR,inner_correct,inner_declared,inner_false_links,inner_legacy_psi,inner_missing_matches,inner_n_true_records,inner_test_size,inner_train_draw_size,inner_train_unique_size,inner_unmatched_abstentions,legacy_analysis22_threshold,model_path,n_fit_pairs,n_train_pairs_total,n_validation_pairs,outer_holdout_size,outer_labelled_size,prediction_path,role,scheme,score_path,seed,source_analysis18_direct_cell,source_analysis22_cell,source_analysis22_prediction,target_FLR,target_MMR,target_legacy_psi,training_performed,validation_f1
analysis22_section332_bias_direct,-0.0038354297826168615,-0.029301020058875915,2026-09-25 10:25:32,ECOM,Abt-Buy,0.3500000000000001,0.5866175789173301,0.5,0.047337278106508895,0.14814814814814814,161,169,8,0.10582010582010581,20,189,189,351,351,0,0.6000000000000002,/home/ahmeda/ER_Transformer_Reproducible_RUN/models/analysis22_section332_bias/cross_encoder/SRSWOR_65_35/ECOM/f_0p50/seed_45,14036,17545,3509,541,540,/home/ahmeda/ER_Transformer_Reproducible_RUN/results/analysis22_section332_bias_direct/predictions/direct_ECOM_f0p50_seed45_SRSWOR_65_35.csv,inner,SRSWOR_65_35,CrossEncoder.predict,45,/home/ahmeda/ER_Transformer_Reproducible_RUN/results/analysis18_section7_direct/cells/direct_ECOM_f0p50_seed45.json,/home/ahmeda/ER_Transformer_Reproducible_RUN/results/analysis22_section332_bias/cells/inner_ECOM_f0p50_seed45_SRSWOR_65_35.json,/home/ahmeda/ER_Transformer_Reproducible_RUN/results/analysis22_section332_bias/predictions/inner_ECOM_f0p50_seed45_SRSWOR_65_35.csv,0.05117270788912576,0.17744916820702406,0.133086876155268,False,0.7857142857142857
analysis22_section332_bias_direct,-0.002606223345443137,0.06956547252295875,2026-09-25 10:25:37,ECOM,Abt-Buy,0.1,0.52497918747894,0.5,0.038461538461538436,0.2063492063492064,150,156,6,0.1746031746031746,33,189,189,351,351,0,0.25000000000000006,/home/ahmeda/ER_Transformer_Reproducible_RUN/models/analysis22_section332_bias/cross_encoder/SRSWOR_65_35/ECOM/f_0p50/seed_46,14040,17550,3510,541,540,/home/ahmeda/ER_Transformer_Reproducible_RUN/results/analysis22_section332_bias_direct/predictions/direct_ECOM_f0p50_seed46_SRSWOR_65_35.csv,inner,SRSWOR_65_35,CrossEncoder.predict,46,/home/ahmeda/ER_Transformer_Reproducible_RUN/results/analysis18_section7_direct/cells/direct_ECOM_f0p50_seed46.json,/home/ahmeda/ER_Transformer_Reproducible_RUN/results/analysis22_section332_bias/cells/inner_ECOM_f0p50_seed46_SRSWOR_65_35.json,/home/ahmeda/ER_Transformer_Reproducible_RUN/results/analysis22_section332_bias/predictions/inner_ECOM_f0p50_seed46_SRSWOR_65_35.csv,0.04106776180698157,0.13678373382624764,0.09981515711645102,False,0.8368794326241135
analysis22_section332_bias_direct,0.027658559847401065,0.027814452953085156,2026-09-25 10:25:42,ECOM,Abt-Buy,0.1,0.52497918747894,0.5,0.05555555555555558,0.19047619047619047,153,162,9,0.14285714285714285,27,189,189,351,351,0,0.5000000000000001,/home/ahmeda/ER_Transformer_Reproducible_RUN/models/analysis22_section332_bias/cross_encoder/SRSWOR_65_35/ECOM/f_0p50/seed_47,14036,17546,3510,541,540,/home/ahmeda/ER_Transformer_Reproducible_RUN/results/analysis22_section332_bias_direct/predictions/direct_ECOM_f0p50_seed47_SRSWOR_65_35.csv,inner,SRSWOR_65_35,CrossEncoder.predict,47,/home/ahmeda/ER_Transformer_Reproducible_RUN/results/analysis18_section7_direct/cells/direct_ECOM_f0p50_seed47.json,/home/ahmeda/ER_Transformer_Reproducible_RUN/results/analysis22_section332_bias/cells/inner_ECOM_f0p50_seed47_SRSWOR_65_35.json,/home/ahmeda/ER_Transformer_Reproducible_RUN/results/analysis22_section332_bias/predictions/inner_ECOM_f0p50_seed47_SRSWOR_65_35.csv,0.027896995708154515,0.1626617375231053,0.13863216266173753,False,0.8309859154929577
analysis22_section332_bias_direct,0.003976691078037664,-0.0256041623878962,2026-09-25 10:25:47,ECOM,Abt-Buy,0.1,0.52497918747894,0.5,0.030120481927710885,0.14814814814814814,161,166,5,0.12169312169312169,23,189,189,351,351,0,0.15000000000000002,/home/ahmeda/ER_Transformer_Reproducible_RUN/models/analysis22_section332_bias/cross_encoder/SRSWOR_65_35/ECOM/f_0p50/seed_48,14038,17548,3510,541,540,/home/ahmeda/ER_Transformer_Reproducible_RUN/results/analysis22_section332_bias_direct/predictions/direct_ECOM_f0p50_seed48_SRSWOR_65_35.csv,inner,SRSWOR_65_35,CrossEncoder.predict,48,/home/ahmeda/ER_Transformer_Reproducible_RUN/results/analysis18_section7_direct/cells/direct_ECOM_f0p50_seed48.json,/home/ahmeda/ER_Transformer_Reproducible_RUN/results/analysis22_section332_bias/cells/inner_ECOM_f0p50_seed48_SRSWOR_65_35.json,/home/ahmeda/ER_Transformer_Reproducible_RUN/results/analysis22_section332_bias/predictions/inner_ECOM_f0p50_seed48_SRSWOR_65_35.csv,0.02614379084967322,0.17375231053604434,0.15157116451016636,False,0.8435374149659864
analysis22_section332_bias_direct,-0.0031783556606251873,0.008498860624553739,2026-09-25 10:25:51,ECOM,Abt-Buy,0.7000000000000002,0.6681877721681662,0.5,0.030864197530864224,0.1693121693121693,157,162,5,0.14285714285714285,27,189,189,351,351,0,0.7000000000000002,/home/ahmeda/ER_Transformer_Reproducible_RUN/models/analysis22_section332_bias/cross_encoder/SRSWOR_65_35/ECOM/f_0p50/seed_49,14035,17544,3509,541,540,/home/ahmeda/ER_Transformer_Reproducible_RUN/results/analysis22_section332_bias_direct/predictions/direct_ECOM_f0p50_seed49_SRSWOR_65_35.csv,inner,SRSWOR_65_35,CrossEncoder.predict,49,/home/ahmeda/ER_Transformer_Reproducible_RUN/results/analysis18_section7_direct/cells/direct_ECOM_f0p50_seed49.json,/home/ahmeda/ER_Transformer_Reproducible_RUN/results/analysis22_section332_bias/cells/inner_ECOM_f0p50_seed49_SRSWOR_65_35.json,/home/ahmeda/ER_Transformer_Reproducible_RUN/results/analysis22_section332_bias/predictions/inner_ECOM_f0p50_seed49_SRSWOR_65_35.csv,0.03404255319148941,0.16081330868761556,0.13123844731977818,False,0.8208955223880597
analysis22_section332_bias_direct,0.010342929054585559,0.01143287464914089,2026-09-25 10:25:56,ECOM,Abt-Buy,0.8000000000000002,0.6899744811276125,0.5,0.05521472392638038,0.18518518518518523,154,163,9,0.13756613756613756,26,189,189,351,351,0,0.9000000000000002,/home/ahmeda/ER_Transformer_Reproducible_RUN/models/analysis22_section332_bias/cross_encoder/SRSWOR_65_35/ECOM/f_0p50/seed_50,14034,17543,3509,541,540,/home/ahmeda/ER_Transformer_Reproducible_RUN/results/analysis22_section332_bias_direct/predictions/direct_ECOM_f0p50_seed50_SRSWOR_65_35.csv,inner,SRSWOR_65_35,CrossEncoder.predict,50,/home/ahmeda/ER_Transformer_Reproducible_RUN/results/analysis18_section7_direct/cells/direct_ECOM_f0p50_seed50.json,/home/ahmeda/ER_Transformer_Reproducible_RUN/results/analysis22_section332_bias/cells/inner_ECOM_f0p50_seed50_SRSWOR_65_35.json,/home/ahmeda/ER_Transformer_Reproducible_RUN/results/analysis22_section332_bias/predictions/inner_ECOM_f0p50_seed50_SRSWOR_65_35.csv,0.04487179487179482,0.17375231053604434,0.13493530499075784,False,0.8251748251748252
analysis22_section332_bias_direct,-0.013720854189199327,-0.005271445197508107,2026-09-25 10:26:02,ECOM,Abt-Buy,0.15000000000000002,0.5374298453437496,0.5,0.030120481927710885,0.14814814814814814,161,166,5,0.12169312169312169,23,189,189,351,351,0,0.15000000000000002,/home/ahmeda/ER_Transformer_Reproducible_RUN/models/analysis22_section332_bias/cross_encoder/SRSWOR_65_35/ECOM/f_0p50/seed_51,14035,17544,3509,541,540,/home/ahmeda/ER_Transformer_Reproducible_RUN/results/analysis22_section332_bias_direct/predictions/direct_ECOM_f0p50_seed51_SRSWOR_65_35.csv,inner,SRSWOR_65_35,CrossEncoder.predict,51,/home/ahmeda/ER_Transformer_Reproducible_RUN/results/analysis18_section7_direct/cells/direct_ECOM_f0p50_seed51.json,/home/ahmeda/ER_Transformer_Reproducible_RUN/results/analysis22_section332_bias/cells/inner_ECOM_f0p50_seed51_SRSWOR_65_35.json,/home/ahmeda/ER_Transformer_Reproducible_RUN/results/analysis22_section332_bias/predictions/inner_ECOM_f0p50_seed51_SRSWOR_65_35.csv,0.04384133611691021,0.15341959334565625,0.11460258780036968,False,0.8188976377952756
analysis22_section332_bias_direct,-0.03136039382820155,0.022216864457481722,2026-09-25 10:25:20,ECOM,Abt-Buy,0.1,0.52497918747894,0.5,0.011235955056179803,0.1497584541062802,176,178,2,0.14009661835748793,29,207,207,540,333,0,0.20000000000000004,/home/ahmeda/ER_Transformer_Reproducible_RUN/models/analysis22_section332_bias/cross_encoder/bootstrap_OOB/ECOM/f_0p50/seed_42,21599,26999,5400,541,540,/home/ahmeda/ER_Transformer_Reproducible_RUN/results/analysis22_section332_bias_direct/predictions/direct_ECOM_f0p50_seed42_bootstrap_OOB.csv,inner,bootstrap_OOB,CrossEncoder.predict,42,/home/ahmeda/ER_Transformer_Reproducible_RUN/results/analysis18_section7_direct/cells/direct_ECOM_f0p50_seed42.json,/home/ahmeda/ER_Transformer_Reproducible_RUN/results/analysis22_section332_bias/cells/inner_ECOM_f0p50_seed42_bootstrap_OOB.json,/home/ahmeda/ER_Transformer_Reproducible_RUN/results/analysis22_section332_bias/predictions/inner_ECOM_f0p50_seed42_bootstrap_OOB.csv,0.04259634888438135,0.12754158964879847,0.08872458410351201,False,0.9400921658986175
analysis22_section332_bias_direct,-0.019485279932090926,0.027498933598748776,2026-09-25 10:25:25,ECOM,Abt-Buy,0.1,0.52497918747894,0.5,0.024539877300613466,0.18461538461538463,159,163,4,0.1641025641025641,32,195,195,540,345,0,0.30000000000000004,/home/ahmeda/ER_Transformer_Reproducible_RUN/models/analysis22_section332_bias/cross_encoder/bootstrap_OOB/ECOM/f_0p50/seed_43,21596,26995,5399,541,540,/home/ahmeda/ER_Transformer_Reproducible_RUN/results/analysis22_section332_bias_direct/predictions/direct_ECOM_f0p50_seed43_bootstrap_OOB.csv,inner,bootstrap_OOB,CrossEncoder.predict,43,/home/ahmeda/ER_Transformer_Reproducible_RUN/results/analysis18_section7_direct/cells/direct_ECOM_f0p50_seed43.json,/home/ahmeda/ER_Transformer_Reproducible_RUN/results/analysis22_section332_bias/cells/inner_ECOM_f0p50_seed43_bootstrap_OOB.json,/home/ahmeda/ER_Transformer_Reproducible_RUN/results/analysis22_section332_bias/predictions/inner_ECOM_f0p50_seed43_bootstrap_OOB.csv,0.04402515723270439,0.15711645101663585,0.11829944547134935,False,0.9383886255924171
analysis22_section332_bias_direct,-0.005884293159179266,0.005179451632778886,2026-09-25 10:25:30,ECOM,Abt-Buy,0.8500000000000002,0.700567142473973,0.5,0.030674846625766916,0.17708333333333337,158,163,5,0.15104166666666666,29,192,192,540,348,0,0.7000000000000002,/home/ahmeda/ER_Transformer_Reproducible_RUN/models/analysis22_section332_bias/cross_encoder/bootstrap_OOB/ECOM/f_0p50/seed_44,21595,26994,5399,541,540,/home/ahmeda/ER_Transformer_Reproducible_RUN/results/analysis22_section332_bias_direct/predictions/direct_ECOM_f0p50_seed44_bootstrap_OOB.csv,inner,bootstrap_OOB,CrossEncoder.predict,44,/home/ahmeda/ER_Transformer_Reproducible_RUN/results/analysis18_section7_direct/cells/direct_ECOM_f0p50_seed44.json,/home/ahmeda/ER_Transformer_Reproducible_RUN/results/analysis22_section332_bias/cells/inner_ECOM_f0p50_seed44_bootstrap_OOB.json,/home/ahmeda/ER_Transformer_Reproducible_RUN/results/analysis22_section332_bias/predictions/inner_ECOM_f0p50_seed44_bootstrap_OOB.csv,0.03655913978494618,0.17190388170055448,0.14048059149722736,False,0.8942307692307693
analysis22_section332_bias_direct,-0.016288986958893248,-0.02008876211565347,2026-09-25 10:25:35,ECOM,Abt-Buy,0.1,0.52497918747894,0.5,0.03488372093023251,0.15736040609137059,166,172,6,0.12690355329949238,25,197,197,540,343,0,0.5500000000000002,/home/ahmeda/ER_Transformer_Reproducible_RUN/models/analysis22_section332_bias/cross_encoder/bootstrap_OOB/ECOM/f_0p50/seed_45,21592,26991,5399,541,540,/home/ahmeda/ER_Transformer_Reproducible_RUN/results/analysis22_section332_bias_direct/predictions/direct_ECOM_f0p50_seed45_bootstrap_OOB.csv,inner,bootstrap_OOB,CrossEncoder.predict,45,/home/ahmeda/ER_Transformer_Reproducible_RUN/results/analysis18_section7_direct/cells/direct_ECOM_f0p50_seed45.json,/home/ahmeda/ER_Transformer_Reproducible_RUN/results/analysis22_section332_bias/cells/inner_ECOM_f0p50_seed45_bootstrap_OOB.json,/home/ahmeda/ER_Transformer_Reproducible_RUN/results/analysis22_section332_bias/predictions/inner_ECOM_f0p50_seed45_bootstrap_OOB.csv,0.05117270788912576,0.17744916820702406,0.133086876155268,False,0.926605504587156
analysis22_section332_bias_direct,0.011257819588367246,0.02731883027631643,2026-09-25 10:25:40,ECOM,Abt-Buy,0.9000000000000002,0.710949502625004,0.5,0.05232558139534882,0.16410256410256407,163,172,9,0.11794871794871795,23,195,195,540,345,0,0.7500000000000002,/home/ahmeda/ER_Transformer_Reproducible_RUN/models/analysis22_section332_bias/cross_encoder/bootstrap_OOB/ECOM/f_0p50/seed_46,21597,26997,5400,541,540,/home/ahmeda/ER_Transformer_Reproducible_RUN/results/analysis22_section332_bias_direct/predictions/direct_ECOM_f0p50_seed46_bootstrap_OOB.csv,inner,bootstrap_OOB,CrossEncoder.predict,46,/home/ahmeda/ER_Transformer_Reproducible_RUN/results/analysis18_section7_direct/cells/direct_ECOM_f0p50_seed46.json,/home/ahmeda/ER_Transformer_Reproducible_RUN/results/analysis22_section332_bias/cells/inner_ECOM_f0p50_seed46_bootstrap_OOB.json,/home/ahmeda/ER_Transformer_Reproducible_RUN/results/analysis22_section332_bias/predictions/inner_ECOM_f0p50_seed46_bootstrap_OOB.csv,0.04106776180698157,0.13678373382624764,0.09981515711645102,False,0.9107142857142857
analysis22_section332_bias_direct,0.0383281698547594,0.06261298775161994,2026-09-25 10:25:45,ECOM,Abt-Buy,0.5500000000000002,0.6341355910108007,0.5,0.06622516556291391,0.22527472527472525,141,151,10,0.17032967032967034,31,182,182,540,358,0,0.6500000000000001,/home/ahmeda/ER_Transformer_Reproducible_RUN/models/analysis22_section332_bias/cross_encoder/bootstrap_OOB/ECOM/f_0p50/seed_47,21593,26992,5399,541,540,/home/ahmeda/ER_Transformer_Reproducible_RUN/results/analysis22_section332_bias_direct/predictions/direct_ECOM_f0p50_seed47_bootstrap_OOB.csv,inner,bootstrap_OOB,CrossEncoder.predict,47,/home/ahmeda/ER_Transformer_Reproducible_RUN/results/analysis18_section7_direct/cells/direct_ECOM_f0p50_seed47.json,/home/ahmeda/ER_Transformer_Reproducible_RUN/results/analysis22_section332_bias/cells/inner_ECOM_f0p50_seed47_bootstrap_OOB.json,/home/ahmeda/ER_Transformer_Reproducible_RUN/results/analysis22_section332_bias/predictions/inner_ECOM_f0p50_seed47_bootstrap_OOB.csv,0.027896995708154515,0.1626617375231053,0.13863216266173753,False,0.8952380952380953
analysis22_section332_bias_direct,0.015772376814997435,-0.01585757369393903,2026-09-25 10:25:50,ECOM,Abt-Buy,0.8000000000000002,0.6899744811276125,0.5,0.041916167664670656,0.1578947368421053,160,167,7,0.12105263157894737,23,190,190,540,350,0,0.9000000000000002,/home/ahmeda/ER_Transformer_Reproducible_RUN/models/analysis22_section332_bias/cross_encoder/bootstrap_OOB/ECOM/f_0p50/seed_48,21593,26992,5399,541,540,/home/ahmeda/ER_Transformer_Reproducible_RUN/results/analysis22_section332_bias_direct/predictions/direct_ECOM_f0p50_seed48_bootstrap_OOB.csv,inner,bootstrap_OOB,CrossEncoder.predict,48,/home/ahmeda/ER_Transformer_Reproducible_RUN/results/analysis18_section7_direct/cells/direct_ECOM_f0p50_seed48.json,/home/ahmeda/ER_Transformer_Reproducible_RUN/results/analysis22_section332_bias/cells/inner_ECOM_f0p50_seed48_bootstrap_OOB.json,/home/ahmeda/ER_Transformer_Reproducible_RUN/results/analysis22_section332_bias/predictions/inner_ECOM_f0p50_seed48_bootstrap_OOB.csv,0.02614379084967322,0.17375231053604434,0.15157116451016636,False,0.8909952606635071
analysis22_section332_bias_direct,0.009435707678075778,0.020037755142171654,2026-09-25 10:25:54,ECOM,Abt-Buy,0.3500000000000001,0.5866175789173301,0.5,0.04347826086956519,0.18085106382978722,154,161,7,0.14361702127659576,27,188,188,540,352,0,0.6000000000000002,/home/ahmeda/ER_Transformer_Reproducible_RUN/models/analysis22_section332_bias/cross_encoder/bootstrap_OOB/ECOM/f_0p50/seed_49,21592,26990,5398,541,540,/home/ahmeda/ER_Transformer_Reproducible_RUN/results/analysis22_section332_bias_direct/predictions/direct_ECOM_f0p50_seed49_bootstrap_OOB.csv,inner,bootstrap_OOB,CrossEncoder.predict,49,/home/ahmeda/ER_Transformer_Reproducible_RUN/results/analysis18_section7_direct/cells/direct_ECOM_f0p50_seed49.json,/home/ahmeda/ER_Transformer_Reproducible_RUN/results/analysis22_section332_bias/cells/inner_ECOM_f0p50_seed49_bootstrap_OOB.json,/home/ahmeda/ER_Transformer_Reproducible_RUN/results/analysis22_section332_bias/predictions/inner_ECOM_f0p50_seed49_bootstrap_OOB.csv,0.03404255319148941,0.16081330868761556,0.13123844731977818,False,0.9282296650717703
analysis22_section332_bias_direct,0.011946386946386944,-0.04286225818002343,2026-09-25 10:25:59,ECOM,Abt-Buy,0.30000000000000004,0.574442516811659,0.5,0.05681818181818177,0.13089005235602091,166,176,10,0.07853403141361257,15,191,191,540,349,0,0.8500000000000002,/home/ahmeda/ER_Transformer_Reproducible_RUN/models/analysis22_section332_bias/cross_encoder/bootstrap_OOB/ECOM/f_0p50/seed_50,21588,26986,5398,541,540,/home/ahmeda/ER_Transformer_Reproducible_RUN/results/analysis22_section332_bias_direct/predictions/direct_ECOM_f0p50_seed50_bootstrap_OOB.csv,inner,bootstrap_OOB,CrossEncoder.predict,50,/home/ahmeda/ER_Transformer_Reproducible_RUN/results/analysis18_section7_direct/cells/direct_ECOM_f0p50_seed50.json,/home/ahmeda/ER_Transformer_Reproducible_RUN/results/analysis22_section332_bias/cells/inner_ECOM_f0p50_seed50_bootstrap_OOB.json,/home/ahmeda/ER_Transformer_Reproducible_RUN/results/analysis22_section332_bias/predictions/inner_ECOM_f0p50_seed50_bootstrap_OOB.csv,0.04487179487179482,0.17375231053604434,0.13493530499075784,False,0.9174311926605505
analysis22_section332_bias_direct,-0.0019251684522395562,0.013247073321010383,2026-09-25 10:26:04,ECOM,Abt-Buy,0.1,0.52497918747894,0.5,0.041916167664670656,0.16666666666666663,160,167,7,0.13020833333333334,25,192,192,540,348,0,0.20000000000000004,/home/ahmeda/ER_Transformer_Reproducible_RUN/models/analysis22_section332_bias/cross_encoder/bootstrap_OOB/ECOM/f_0p50/seed_51,21590,26988,5398,541,540,/home/ahmeda/ER_Transformer_Reproducible_RUN/results/analysis22_section332_bias_direct/predictions/direct_ECOM_f0p50_seed51_bootstrap_OOB.csv,inner,bootstrap_OOB,CrossEncoder.predict,51,/home/ahmeda/ER_Transformer_Reproducible_RUN/results/analysis18_section7_direct/cells/direct_ECOM_f0p50_seed51.json,/home/ahmeda/ER_Transformer_Reproducible_RUN/results/analysis22_section332_bias/cells/inner_ECOM_f0p50_seed51_bootstrap_OOB.json,/home/ahmeda/ER_Transformer_Reproducible_RUN/results/analysis22_section332_bias/predictions/inner_ECOM_f0p50_seed51_bootstrap_OOB.csv,0.04384133611691021,0.15341959334565625,0.11460258780036968,False,0.937799043062201
analysis22_section332_bias_direct,-0.0234576845788963,0.021690693959772522,2026-09-25 10:26:07,ECOM,Abt-Buy,0.8000000000000002,0.6899744811276125,0.6,0.015706806282722474,0.17180616740088106,188,191,3,0.15859030837004406,36,227,227,421,421,0,0.7000000000000002,/home/ahmeda/ER_Transformer_Reproducible_RUN/models/analysis22_section332_bias/cross_encoder/SRSWOR_65_35/ECOM/f_0p60/seed_42,16836,21046,4210,433,648,/home/ahmeda/ER_Transformer_Reproducible_RUN/results/analysis22_section332_bias_direct/predictions/direct_ECOM_f0p60_seed42_SRSWOR_65_35.csv,inner,SRSWOR_65_35,CrossEncoder.predict,42,/home/ahmeda/ER_Transformer_Reproducible_RUN/results/analysis18_section7_direct/cells/direct_ECOM_f0p60_seed42.json,/home/ahmeda/ER_Transformer_Reproducible_RUN/results/analysis22_section332_bias/cells/inner_ECOM_f0p60_seed42_SRSWOR_65_35.json,/home/ahmeda/ER_Transformer_Reproducible_RUN/results/analysis22_section332_bias/predictions/inner_ECOM_f0p60_seed42_SRSWOR_65_35.csv,0.03916449086161877,0.15011547344110854,0.11547344110854503,False,0.8333333333333334
analysis22_section332_bias_direct,-0.007699294347795704,-0.01757027601713279,2026-09-25 10:26:13,ECOM,Abt-Buy,0.1,0.52497918747894,0.6,0.03589743589743588,0.17180616740088106,188,195,7,0.14096916299559473,32,227,227,421,421,0,0.45000000000000007,/home/ahmeda/ER_Transformer_Reproducible_RUN/models/analysis22_section332_bias/cross_encoder/SRSWOR_65_35/ECOM/f_0p60/seed_43,16836,21045,4209,433,648,/home/ahmeda/ER_Transformer_Reproducible_RUN/results/analysis22_section332_bias_direct/predictions/direct_ECOM_f0p60_seed43_SRSWOR_65_35.csv,inner,SRSWOR_65_35,CrossEncoder.predict,43,/home/ahmeda/ER_Transformer_Reproducible_RUN/results/analysis18_section7_direct/cells/direct_ECOM_f0p60_seed43.json,/home/ahmeda/ER_Transformer_Reproducible_RUN/results/analysis22_section332_bias/cells/inner_ECOM_f0p60_seed43_SRSWOR_65_35.json,/home/ahmeda/ER_Transformer_Reproducible_RUN/results/analysis22_section332_bias/predictions/inner_ECOM_f0p60_seed43_SRSWOR_65_35.csv,0.043596730245231585,0.18937644341801385,0.15242494226327943,False,0.802547770700637
analysis22_section332_bias_direct,-0.006525696681137116,-0.001403994261936492,2026-09-25 10:26:18,ECOM,Abt-Buy,0.1,0.52497918747894,0.6,0.025906735751295318,0.17180616740088106,188,193,5,0.14977973568281938,34,227,227,421,421,0,0.3500000000000001,/home/ahmeda/ER_Transformer_Reproducible_RUN/models/analysis22_section332_bias/cross_encoder/SRSWOR_65_35/ECOM/f_0p60/seed_44,16836,21046,4210,433,648,/home/ahmeda/ER_Transformer_Reproducible_RUN/results/analysis22_section332_bias_direct/predictions/direct_ECOM_f0p60_seed44_SRSWOR_65_35.csv,inner,SRSWOR_65_35,CrossEncoder.predict,44,/home/ahmeda/ER_Transformer_Reproducible_RUN/results/analysis18_section7_direct/cells/direct_ECOM_f0p60_seed44.json,/home/ahmeda/ER_Transformer_Reproducible_RUN/results/analysis22_section332_bias/cells/inner_ECOM_f0p60_seed44_SRSWOR_65_35.json,/home/ahmeda/ER_Transformer_Reproducible_RUN/results/analysis22_section332_bias/predictions/inner_ECOM_f0p60_seed44_SRSWOR_65_35.csv,0.032432432432432434,0.17321016166281755,0.14549653579676675,False,0.8275862068965517
analysis22_section332_bias_direct,0.013248872361183772,-0.026380848704357418,2026-09-25 10:26:24,ECOM,Abt-Buy,0.6000000000000002,0.6456563062257955,0.6,0.035532994923857864,0.16299559471365643,190,197,7,0.13215859030837004,30,227,227,421,421,0,0.6500000000000001,/home/ahmeda/ER_Transformer_Reproducible_RUN/models/analysis22_section332_bias/cross_encoder/SRSWOR_65_35/ECOM/f_0p60/seed_45,16832,21041,4209,433,648,/home/ahmeda/ER_Transformer_Reproducible_RUN/results/analysis22_section332_bias_direct/predictions/direct_ECOM_f0p60_seed45_SRSWOR_65_35.csv,inner,SRSWOR_65_35,CrossEncoder.predict,45,/home/ahmeda/ER_Transformer_Reproducible_RUN/results/analysis18_section7_direct/cells/direct_ECOM_f0p60_seed45.json,/home/ahmeda/ER_Transformer_Reproducible_RUN/results/analysis22_section332_bias/cells/inner_ECOM_f0p60_seed45_SRSWOR_65_35.json,/home/ahmeda/ER_Transformer_Reproducible_RUN/results/analysis22_section332_bias/predictions/inner_ECOM_f0p60_seed45_SRSWOR_65_35.csv,0.02228412256267409,0.18937644341801385,0.17090069284064666,False,0.8375
analysis22_section332_bias_direct,0.008820564516129004,0.07309926646386755,2026-09-25 10:26:31,ECOM,Abt-Buy,0.7000000000000002,0.6681877721681662,0.6,0.032258064516129004,0.2070484581497798,180,186,6,0.18061674008810572,41,227,227,421,421,0,0.7000000000000002,/home/ahmeda/ER_Transformer_Reproducible_RUN/models/analysis22_section332_bias/cross_encoder/SRSWOR_65_35/ECOM/f_0p60/seed_46,16836,21046,4210,433,648,/home/ahmeda/ER_Transformer_Reproducible_RUN/results/analysis22_section332_bias_direct/predictions/direct_ECOM_f0p60_seed46_SRSWOR_65_35.csv,inner,SRSWOR_65_35,CrossEncoder.predict,46,/home/ahmeda/ER_Transformer_Reproducible_RUN/results/analysis18_section7_direct/cells/direct_ECOM_f0p60_seed46.json,/home/ahmeda/ER_Transformer_Reproducible_RUN/results/analysis22_section332_bias/cells/inner_ECOM_f0p60_seed46_SRSWOR_65_35.json,/home/ahmeda/ER_Transformer_Reproducible_RUN/results/analysis22_section332_bias/predictions/inner_ECOM_f0p60_seed46_SRSWOR_65_35.csv,0.0234375,0.13394919168591224,0.11316397228637413,False,0.8819875776397516
analysis22_section332_bias_direct,0.039741651779579557,0.07917306772746235,2026-09-25 10:26:37,ECOM,Abt-Buy,0.8000000000000002,0.6899744811276125,0.6,0.0736842105263158,0.22466960352422904,176,190,14,0.16299559471365638,37,227,227,421,421,0,0.8000000000000002,/home/ahmeda/ER_Transformer_Reproducible_RUN/models/analysis22_section332_bias/cross_encoder/SRSWOR_65_35/ECOM/f_0p60/seed_47,16835,21044,4209,433,648,/home/ahmeda/ER_Transformer_Reproducible_RUN/results/analysis22_section332_bias_direct/predictions/direct_ECOM_f0p60_seed47_SRSWOR_65_35.csv,inner,SRSWOR_65_35,CrossEncoder.predict,47,/home/ahmeda/ER_Transformer_Reproducible_RUN/results/analysis18_section7_direct/cells/direct_ECOM_f0p60_seed47.json,/home/ahmeda/ER_Transformer_Reproducible_RUN/results/analysis22_section332_bias/cells/inner_ECOM_f0p60_seed47_SRSWOR_65_35.json,/home/ahmeda/ER_Transformer_Reproducible_RUN/results/analysis22_section332_bias/predictions/inner_ECOM_f0p60_seed47_SRSWOR_65_35.csv,0.03394255874673624,0.1454965357967667,0.11547344110854503,False,0.8757396449704142
analysis22_section332_bias_direct,-0.01806575563199153,-0.032281694153076024,2026-09-25 10:26:43,ECOM,Abt-Buy,0.1,0.52497918747894,0.6,0.010752688172043001,0.18942731277533043,184,186,2,0.18061674008810572,41,227,227,421,421,0,0.20000000000000004,/home/ahmeda/ER_Transformer_Reproducible_RUN/models/analysis22_section332_bias/cross_encoder/SRSWOR_65_35/ECOM/f_0p60/seed_48,16838,21048,4210,433,648,/home/ahmeda/ER_Transformer_Reproducible_RUN/results/analysis22_section332_bias_direct/predictions/direct_ECOM_f0p60_seed48_SRSWOR_65_35.csv,inner,SRSWOR_65_35,CrossEncoder.predict,48,/home/ahmeda/ER_Transformer_Reproducible_RUN/results/analysis18_section7_direct/cells/direct_ECOM_f0p60_seed48.json,/home/ahmeda/ER_Transformer_Reproducible_RUN/results/analysis22_section332_bias/cells/inner_ECOM_f0p60_seed48_SRSWOR_65_35.json,/home/ahmeda/ER_Transformer_Reproducible_RUN/results/analysis22_section332_bias/predictions/inner_ECOM_f0p60_seed48_SRSWOR_65_35.csv,0.028818443804034533,0.22170900692840645,0.19861431870669746,False,0.8662420382165605
