dataset,dataset_display,fraction,seed,scheme,target_FLR,inner_FLR,bias_FLR,target_MMR,inner_MMR,bias_MMR,outer_labelled_size,outer_holdout_size,inner_train_draw_size,inner_train_unique_size,inner_test_size,target_reused,target_source,analysis18_checkpoint_present_and_compatible,threshold,validation_f1,n_train_pairs_total,n_fit_pairs,n_validation_pairs,inner_declared,inner_false_links,inner_missing_matches,inner_n_true_records,train_seconds_this_run,evaluation_seconds,model_path,prediction_path,split_path,analysis,created_at,inner_correct,inner_test_ids_hash,inner_train_draw_hash,model_loaded_from_checkpoint,protocol_version,role
DBLP,DBLP-Scholar,0.9,51,bootstrap_OOB,0.02531645569620253,0.01903553299492386,-0.006280922701278672,0.02100840336134454,0.007653061224489796,-0.013355342136854744,2354,262,2354,1499,855,True,analysis18_cell_prediction_manifest,True,0.6500000000000001,0.96878612716763,106506,85204,21302,788,15,6,784,569.4449739456177,22.962897062301636,/home/ahmeda/ER_Transformer_Reproducible_RUN/models/analysis22_section332_bias/cross_encoder/bootstrap_OOB/DBLP/f_0p90/seed_51,/home/ahmeda/ER_Transformer_Reproducible_RUN/results/analysis22_section332_bias/predictions/inner_DBLP_f0p90_seed51_bootstrap_OOB.csv,/home/ahmeda/ER_Transformer_Reproducible_RUN/results/analysis22_section332_bias/splits/split_DBLP_f0p90_seed51_bootstrap_OOB.json,analysis22_section332_bias,2026-09-25 00:48:21,773,9c462e1637010cacc3af919ea2973fa96e14b42adae4e255913829f9a0d68bd4,1256d251209b72517d616a51b7ca81ff8cc3eadddabd7d075a65a1cab70c823d,False,analysis22-v2-seeded-2026-07-28,inner
ECOM,Abt-Buy,0.5,42,SRSWOR_65_35,0.04408817635270541,0.05128205128205128,0.007193874929345867,0.07763401109057301,0.1746031746031746,0.09696916351260158,540,541,351,351,189,True,analysis18_cell_prediction_manifest,True,0.6000000000000002,0.7746478873239436,17547,14037,3510,156,8,33,189,93.88775610923767,5.46507453918457,/home/ahmeda/ER_Transformer_Reproducible_RUN/models/analysis22_section332_bias/cross_encoder/SRSWOR_65_35/ECOM/f_0p50/seed_42,/home/ahmeda/ER_Transformer_Reproducible_RUN/results/analysis22_section332_bias/predictions/inner_ECOM_f0p50_seed42_SRSWOR_65_35.csv,/home/ahmeda/ER_Transformer_Reproducible_RUN/results/analysis22_section332_bias/splits/split_ECOM_f0p50_seed42_SRSWOR_65_35.json,analysis22_section332_bias,2026-09-25 00:50:08,148,6a57b58fe4d6803890e135ffe608444305f153af49ab3175d48272a58b649d29,e2fea70b3ac8d21ec934d2f32771037c684e5d00adb783734c2703b183f8349b,False,analysis22-v2-seeded-2026-07-28,inner
ECOM,Abt-Buy,0.5,43,SRSWOR_65_35,0.04,0.03067484662576687,-0.00932515337423313,0.12199630314232902,0.13756613756613756,0.015569834423808535,540,541,351,351,189,True,analysis18_cell_prediction_manifest,True,0.5000000000000001,0.88,17549,14039,3510,163,5,26,189,94.80335927009583,5.40306544303894,/home/ahmeda/ER_Transformer_Reproducible_RUN/models/analysis22_section332_bias/cross_encoder/SRSWOR_65_35/ECOM/f_0p50/seed_43,/home/ahmeda/ER_Transformer_Reproducible_RUN/results/analysis22_section332_bias/predictions/inner_ECOM_f0p50_seed43_SRSWOR_65_35.csv,/home/ahmeda/ER_Transformer_Reproducible_RUN/results/analysis22_section332_bias/splits/split_ECOM_f0p50_seed43_SRSWOR_65_35.json,analysis22_section332_bias,2026-09-25 00:54:39,158,c5bd7290322b9a5f6a343449eb24958c3ed7528e56b79b59c9429b962992a45d,0a85406aae13d14ea3194d9744459dee3c6236588c91a19fc5ea2881c8240f7e,False,analysis22-v2-seeded-2026-07-28,inner
ECOM,Abt-Buy,0.5,44,SRSWOR_65_35,0.03076923076923077,0.036585365853658534,0.0058161350844277634,0.1589648798521257,0.13227513227513227,-0.02668974757699344,540,541,351,351,189,True,analysis18_cell_prediction_manifest,True,0.7000000000000002,0.8296296296296296,17545,14036,3509,164,6,25,189,95.70924258232117,5.412309885025024,/home/ahmeda/ER_Transformer_Reproducible_RUN/models/analysis22_section332_bias/cross_encoder/SRSWOR_65_35/ECOM/f_0p50/seed_44,/home/ahmeda/ER_Transformer_Reproducible_RUN/results/analysis22_section332_bias/predictions/inner_ECOM_f0p50_seed44_SRSWOR_65_35.csv,/home/ahmeda/ER_Transformer_Reproducible_RUN/results/analysis22_section332_bias/splits/split_ECOM_f0p50_seed44_SRSWOR_65_35.json,analysis22_section332_bias,2026-09-25 00:59:12,158,4045dddb7a39a3c6c9fa84f91124fd6325c4952cea1a894b3e706ca6d2bc4375,c7980b78c90311d1f4752f68ed87432c3db57960c7ef8bc0697752e8d86bb886,False,analysis22-v2-seeded-2026-07-28,inner
ECOM,Abt-Buy,0.5,45,SRSWOR_65_35,0.05219206680584551,0.047337278106508875,-0.004854788699336636,0.11460258780036968,0.10582010582010581,-0.008782481980263865,540,541,351,351,189,True,analysis18_cell_prediction_manifest,True,0.6000000000000002,0.7857142857142857,17545,14036,3509,169,8,20,189,98.14790081977844,5.841639280319214,/home/ahmeda/ER_Transformer_Reproducible_RUN/models/analysis22_section332_bias/cross_encoder/SRSWOR_65_35/ECOM/f_0p50/seed_45,/home/ahmeda/ER_Transformer_Reproducible_RUN/results/analysis22_section332_bias/predictions/inner_ECOM_f0p50_seed45_SRSWOR_65_35.csv,/home/ahmeda/ER_Transformer_Reproducible_RUN/results/analysis22_section332_bias/splits/split_ECOM_f0p50_seed45_SRSWOR_65_35.json,analysis22_section332_bias,2026-09-25 01:03:46,161,e2b026427833b007c9c03a8b32c9307abf7a1036c0640c54a8ab07f228f400c4,89016b6d91183932750556a5f3ecf9ee6718b6ad743f50b38ed937b7facca44d,False,analysis22-v2-seeded-2026-07-28,inner
ECOM,Abt-Buy,0.5,46,SRSWOR_65_35,0.03958333333333333,0.0379746835443038,-0.0016086497890295329,0.11275415896487985,0.164021164021164,0.05126700505628416,540,541,351,351,189,True,analysis18_cell_prediction_manifest,True,0.25000000000000006,0.8611111111111112,17550,14040,3510,158,6,31,189,92.52307677268982,5.644721508026123,/home/ahmeda/ER_Transformer_Reproducible_RUN/models/analysis22_section332_bias/cross_encoder/SRSWOR_65_35/ECOM/f_0p50/seed_46,/home/ahmeda/ER_Transformer_Reproducible_RUN/results/analysis22_section332_bias/predictions/inner_ECOM_f0p50_seed46_SRSWOR_65_35.csv,/home/ahmeda/ER_Transformer_Reproducible_RUN/results/analysis22_section332_bias/splits/split_ECOM_f0p50_seed46_SRSWOR_65_35.json,analysis22_section332_bias,2026-09-25 01:08:17,152,c290e8ae7657a5b0c464dd65a92ebbb723011e967fe27c7ddf1454600191ae75,b970e951fe0f9574ba7704ddfe5bbc448315527894df3ebe48f758b3f54272ee,False,analysis22-v2-seeded-2026-07-28,inner
ECOM,Abt-Buy,0.5,47,SRSWOR_65_35,0.02666666666666667,0.05555555555555555,0.028888888888888884,0.16820702402957485,0.14285714285714285,-0.025349881172432004,540,541,351,351,189,True,analysis18_cell_prediction_manifest,True,0.5000000000000001,0.8391608391608392,17546,14036,3510,162,9,27,189,98.77169895172119,5.757208824157715,/home/ahmeda/ER_Transformer_Reproducible_RUN/models/analysis22_section332_bias/cross_encoder/SRSWOR_65_35/ECOM/f_0p50/seed_47,/home/ahmeda/ER_Transformer_Reproducible_RUN/results/analysis22_section332_bias/predictions/inner_ECOM_f0p50_seed47_SRSWOR_65_35.csv,/home/ahmeda/ER_Transformer_Reproducible_RUN/results/analysis22_section332_bias/splits/split_ECOM_f0p50_seed47_SRSWOR_65_35.json,analysis22_section332_bias,2026-09-25 01:12:58,153,eb2daf6a0d46b10cef68dcb40b940d65a90b04a6aa48ef254696fc49defd20e5,20206350a477c394862423db242c95c18aae299ea05034d0ce60c83a49533cc5,False,analysis22-v2-seeded-2026-07-28,inner
ECOM,Abt-Buy,0.5,48,SRSWOR_65_35,0.026200873362445413,0.029069767441860465,0.0028688940794150512,0.1534195933456562,0.08994708994708994,-0.06347250339856625,540,541,351,351,189,True,analysis18_cell_prediction_manifest,True,0.15000000000000002,0.8666666666666667,17548,14038,3510,172,5,17,189,96.22787952423096,5.410231351852417,/home/ahmeda/ER_Transformer_Reproducible_RUN/models/analysis22_section332_bias/cross_encoder/SRSWOR_65_35/ECOM/f_0p50/seed_48,/home/ahmeda/ER_Transformer_Reproducible_RUN/results/analysis22_section332_bias/predictions/inner_ECOM_f0p50_seed48_SRSWOR_65_35.csv,/home/ahmeda/ER_Transformer_Reproducible_RUN/results/analysis22_section332_bias/splits/split_ECOM_f0p50_seed48_SRSWOR_65_35.json,analysis22_section332_bias,2026-09-25 01:17:35,167,b842c24be6a4794932f0e7b04a357dc7b9d6e2830eda52958a100dc7f41c6f93,ae5992a5c59d9c16452ccd2e7a2167bbd449f93dfb6f56c26aa82b19637c296c,False,analysis22-v2-seeded-2026-07-28,inner
ECOM,Abt-Buy,0.5,49,SRSWOR_65_35,0.03455723542116631,0.030864197530864196,-0.003693037890302113,0.14417744916820702,0.14285714285714285,-0.0013203063110641677,540,541,351,351,189,True,analysis18_cell_prediction_manifest,True,0.7000000000000002,0.8208955223880597,17544,14035,3509,162,5,27,189,100.23126125335693,6.163469552993774,/home/ahmeda/ER_Transformer_Reproducible_RUN/models/analysis22_section332_bias/cross_encoder/SRSWOR_65_35/ECOM/f_0p50/seed_49,/home/ahmeda/ER_Transformer_Reproducible_RUN/results/analysis22_section332_bias/predictions/inner_ECOM_f0p50_seed49_SRSWOR_65_35.csv,/home/ahmeda/ER_Transformer_Reproducible_RUN/results/analysis22_section332_bias/splits/split_ECOM_f0p50_seed49_SRSWOR_65_35.json,analysis22_section332_bias,2026-09-25 01:22:15,157,813ef3094cc80e23b6f5ddbe8621cd199ea5a007adbea068bd446885e8b65ab1,63fc4b6a3ac04fc737408b18b37d293cf9ea044da8568250e81f114bd3d7a954,False,analysis22-v2-seeded-2026-07-28,inner
ECOM,Abt-Buy,0.5,50,SRSWOR_65_35,0.04112554112554113,0.044585987261146494,0.003460446135605366,0.14602587800369685,0.1693121693121693,0.023286291308472457,540,541,351,351,189,True,analysis18_cell_prediction_manifest,True,0.9000000000000002,0.8467153284671532,17543,14034,3509,157,7,32,189,97.72040152549744,5.442466497421265,/home/ahmeda/ER_Transformer_Reproducible_RUN/models/analysis22_section332_bias/cross_encoder/SRSWOR_65_35/ECOM/f_0p50/seed_50,/home/ahmeda/ER_Transformer_Reproducible_RUN/results/analysis22_section332_bias/predictions/inner_ECOM_f0p50_seed50_SRSWOR_65_35.csv,/home/ahmeda/ER_Transformer_Reproducible_RUN/results/analysis22_section332_bias/splits/split_ECOM_f0p50_seed50_SRSWOR_65_35.json,analysis22_section332_bias,2026-09-25 01:26:53,150,48c53d30cbacff14da456635e04ad9c06e7edfe04aa4c457b8dc1a1e9792c57b,88cb174c72bdcdd8279a19bb24af0e40680813554767a1c73d72f85795c1ca84,False,analysis22-v2-seeded-2026-07-28,inner
ECOM,Abt-Buy,0.5,51,SRSWOR_65_35,0.04219409282700422,0.034482758620689655,-0.007711334206314563,0.12384473197781885,0.07936507936507936,-0.04447965261273949,540,541,351,351,189,True,analysis18_cell_prediction_manifest,True,0.15000000000000002,0.8296296296296296,17544,14035,3509,174,6,15,189,98.4604926109314,5.7414231300354,/home/ahmeda/ER_Transformer_Reproducible_RUN/models/analysis22_section332_bias/cross_encoder/SRSWOR_65_35/ECOM/f_0p50/seed_51,/home/ahmeda/ER_Transformer_Reproducible_RUN/results/analysis22_section332_bias/predictions/inner_ECOM_f0p50_seed51_SRSWOR_65_35.csv,/home/ahmeda/ER_Transformer_Reproducible_RUN/results/analysis22_section332_bias/splits/split_ECOM_f0p50_seed51_SRSWOR_65_35.json,analysis22_section332_bias,2026-09-25 01:31:35,168,3e658ef97b30127128053959c43f825fa41de1fe03be7e71371e70fd1a1dcadc,184109a7bd59e1011104eec91b7764a38747ad981dad6a7c0be10512d740b7e4,False,analysis22-v2-seeded-2026-07-28,inner
ECOM,Abt-Buy,0.5,42,bootstrap_OOB,0.04408817635270541,0.02185792349726776,-0.022230252855437654,0.07763401109057301,0.11594202898550725,0.03830801789493424,540,541,540,333,207,True,analysis18_cell_prediction_manifest,True,0.20000000000000004,0.9497716894977168,26999,21599,5400,183,4,24,207,147.98524165153503,5.9234514236450195,/home/ahmeda/ER_Transformer_Reproducible_RUN/models/analysis22_section332_bias/cross_encoder/bootstrap_OOB/ECOM/f_0p50/seed_42,/home/ahmeda/ER_Transformer_Reproducible_RUN/results/analysis22_section332_bias/predictions/inner_ECOM_f0p50_seed42_bootstrap_OOB.csv,/home/ahmeda/ER_Transformer_Reproducible_RUN/results/analysis22_section332_bias/splits/split_ECOM_f0p50_seed42_bootstrap_OOB.json,analysis22_section332_bias,2026-09-25 00:52:51,179,f140f0e0aedd0f8a373c272c6f98a92e703631936fefc7fda9254337b66c4dc2,dd48ac0df7c2c427eb2fd21ff0db51fe259845eac1cc30bb7fb62d161159e4ab,False,analysis22-v2-seeded-2026-07-28,inner
ECOM,Abt-Buy,0.5,43,bootstrap_OOB,0.04,0.024096385542168676,-0.015903614457831325,0.12199630314232902,0.14871794871794872,0.026721645575619693,540,541,540,345,195,True,analysis18_cell_prediction_manifest,True,0.30000000000000004,0.9433962264150944,26995,21596,5399,166,4,29,195,150.04635739326477,5.556152582168579,/home/ahmeda/ER_Transformer_Reproducible_RUN/models/analysis22_section332_bias/cross_encoder/bootstrap_OOB/ECOM/f_0p50/seed_43,/home/ahmeda/ER_Transformer_Reproducible_RUN/results/analysis22_section332_bias/predictions/inner_ECOM_f0p50_seed43_bootstrap_OOB.csv,/home/ahmeda/ER_Transformer_Reproducible_RUN/results/analysis22_section332_bias/splits/split_ECOM_f0p50_seed43_bootstrap_OOB.json,analysis22_section332_bias,2026-09-25 00:57:24,162,08618d59d05497800a245c4b33c08dd6d41b448842c061e05ede7193a476e3ab,b0504b8e9fbcf7a58c7780737324ba003bf5e6e219531cd2bfb07d170abb0008,False,analysis22-v2-seeded-2026-07-28,inner
ECOM,Abt-Buy,0.5,44,bootstrap_OOB,0.03076923076923077,0.03067484662576687,-9.438414346389992e-05,0.1589648798521257,0.15104166666666666,-0.00792321318545905,540,541,540,348,192,True,analysis18_cell_prediction_manifest,True,0.7000000000000002,0.8942307692307693,26994,21595,5399,163,5,29,192,147.8874499797821,5.485484838485718,/home/ahmeda/ER_Transformer_Reproducible_RUN/models/analysis22_section332_bias/cross_encoder/bootstrap_OOB/ECOM/f_0p50/seed_44,/home/ahmeda/ER_Transformer_Reproducible_RUN/results/analysis22_section332_bias/predictions/inner_ECOM_f0p50_seed44_bootstrap_OOB.csv,/home/ahmeda/ER_Transformer_Reproducible_RUN/results/analysis22_section332_bias/splits/split_ECOM_f0p50_seed44_bootstrap_OOB.json,analysis22_section332_bias,2026-09-25 01:01:55,158,de9d759cf763f8c65b95d849913ce6999de30ee5daf1d62a8fb98a2bdb51cfdb,bdeadc8a24e1379b9d56e510a6a347d51b258bb9f680158e1e52d4d25a5f8250,False,analysis22-v2-seeded-2026-07-28,inner
ECOM,Abt-Buy,0.5,45,bootstrap_OOB,0.05219206680584551,0.03488372093023256,-0.017308345875612953,0.11460258780036968,0.12690355329949238,0.012300965499122699,540,541,540,343,197,True,analysis18_cell_prediction_manifest,True,0.5500000000000002,0.926605504587156,26991,21592,5399,172,6,25,197,149.95284175872803,5.937677383422852,/home/ahmeda/ER_Transformer_Reproducible_RUN/models/analysis22_section332_bias/cross_encoder/bootstrap_OOB/ECOM/f_0p50/seed_45,/home/ahmeda/ER_Transformer_Reproducible_RUN/results/analysis22_section332_bias/predictions/inner_ECOM_f0p50_seed45_bootstrap_OOB.csv,/home/ahmeda/ER_Transformer_Reproducible_RUN/results/analysis22_section332_bias/splits/split_ECOM_f0p50_seed45_bootstrap_OOB.json,analysis22_section332_bias,2026-09-25 01:06:32,166,f993aa22cefa383a44e3c8ad7fd42f277fa2b8d8ce82e9eb509dcd44360d40f9,e146ce2a97a1629e3c4c1c0d8544c9fcfaa4d979bd13acfaf045a45b1d9d8ae2,False,analysis22-v2-seeded-2026-07-28,inner
ECOM,Abt-Buy,0.5,46,bootstrap_OOB,0.03958333333333333,0.047058823529411764,0.007475490196078433,0.11275415896487985,0.1282051282051282,0.015450969240248344,540,541,540,345,195,True,analysis18_cell_prediction_manifest,True,0.7500000000000002,0.9107142857142857,26997,21597,5400,170,8,25,195,152.61209082603455,5.99027943611145,/home/ahmeda/ER_Transformer_Reproducible_RUN/models/analysis22_section332_bias/cross_encoder/bootstrap_OOB/ECOM/f_0p50/seed_46,/home/ahmeda/ER_Transformer_Reproducible_RUN/results/analysis22_section332_bias/predictions/inner_ECOM_f0p50_seed46_bootstrap_OOB.csv,/home/ahmeda/ER_Transformer_Reproducible_RUN/results/analysis22_section332_bias/splits/split_ECOM_f0p50_seed46_bootstrap_OOB.json,analysis22_section332_bias,2026-09-25 01:11:05,162,f2b048e7699e379004486a1bd6999a8d62c45fcec965d55ea3152db55c3ccfd2,d3c137f2712a6bfd472c571df9a29c1fc5ee7a96c15d7ef1bd5a9878bab8aec8,False,analysis22-v2-seeded-2026-07-28,inner
ECOM,Abt-Buy,0.5,47,bootstrap_OOB,0.02666666666666667,0.06622516556291391,0.03955849889624724,0.16820702402957485,0.17032967032967034,0.002122646300095482,540,541,540,358,182,True,analysis18_cell_prediction_manifest,True,0.6500000000000001,0.8952380952380953,26992,21593,5399,151,10,31,182,153.1009075641632,5.7888572216033936,/home/ahmeda/ER_Transformer_Reproducible_RUN/models/analysis22_section332_bias/cross_encoder/bootstrap_OOB/ECOM/f_0p50/seed_47,/home/ahmeda/ER_Transformer_Reproducible_RUN/results/analysis22_section332_bias/predictions/inner_ECOM_f0p50_seed47_bootstrap_OOB.csv,/home/ahmeda/ER_Transformer_Reproducible_RUN/results/analysis22_section332_bias/splits/split_ECOM_f0p50_seed47_bootstrap_OOB.json,analysis22_section332_bias,2026-09-25 01:15:46,141,85c4455e1a36853f2a2db67d9bd4ffb1bd867221367b7278c26efb37f57a2d70,31fd67948e7b8d732e6c0871b0babce0cc9a546c11ce1756ca6a0de75036e67f,False,analysis22-v2-seeded-2026-07-28,inner
ECOM,Abt-Buy,0.5,48,bootstrap_OOB,0.026200873362445413,0.04242424242424243,0.016223369061797013,0.1534195933456562,0.13157894736842105,-0.021840645977235146,540,541,540,350,190,True,analysis18_cell_prediction_manifest,True,0.9000000000000002,0.8995215311004785,26992,21593,5399,165,7,25,190,151.5844428539276,5.6475067138671875,/home/ahmeda/ER_Transformer_Reproducible_RUN/models/analysis22_section332_bias/cross_encoder/bootstrap_OOB/ECOM/f_0p50/seed_48,/home/ahmeda/ER_Transformer_Reproducible_RUN/results/analysis22_section332_bias/predictions/inner_ECOM_f0p50_seed48_bootstrap_OOB.csv,/home/ahmeda/ER_Transformer_Reproducible_RUN/results/analysis22_section332_bias/splits/split_ECOM_f0p50_seed48_bootstrap_OOB.json,analysis22_section332_bias,2026-09-25 01:20:21,158,25bf21ec2ac64a7f718d379a97af5176127f664c57841e49e933a125bcd26fa2,9c0d4d70ad2f8a5bfce4d37d8fbf6c29589f9560d7bc9a00e51a1793a478a0bd,False,analysis22-v2-seeded-2026-07-28,inner
ECOM,Abt-Buy,0.5,49,bootstrap_OOB,0.03455723542116631,0.0375,0.00294276457883369,0.14417744916820702,0.14893617021276595,0.004758721044558933,540,541,540,352,188,True,analysis18_cell_prediction_manifest,True,0.6000000000000002,0.9282296650717703,26990,21592,5398,160,6,28,188,152.03380155563354,5.565256595611572,/home/ahmeda/ER_Transformer_Reproducible_RUN/models/analysis22_section332_bias/cross_encoder/bootstrap_OOB/ECOM/f_0p50/seed_49,/home/ahmeda/ER_Transformer_Reproducible_RUN/results/analysis22_section332_bias/predictions/inner_ECOM_f0p50_seed49_bootstrap_OOB.csv,/home/ahmeda/ER_Transformer_Reproducible_RUN/results/analysis22_section332_bias/splits/split_ECOM_f0p50_seed49_bootstrap_OOB.json,analysis22_section332_bias,2026-09-25 01:25:02,154,09bca545353da26860c355bcf6ed2a779f5d529f6058bf76e200c436c18facd5,bfb11a95a9fa24507bb6da3b4e5adb4aac63016d94e52ce7592959a1b40d6b5b,False,analysis22-v2-seeded-2026-07-28,inner
ECOM,Abt-Buy,0.5,50,bootstrap_OOB,0.04112554112554113,0.05232558139534884,0.011200040269807712,0.14602587800369685,0.09947643979057591,-0.046549438213120936,540,541,540,349,191,True,analysis18_cell_prediction_manifest,True,0.8500000000000002,0.92018779342723,26986,21588,5398,172,9,19,191,154.8525276184082,5.826513290405273,/home/ahmeda/ER_Transformer_Reproducible_RUN/models/analysis22_section332_bias/cross_encoder/bootstrap_OOB/ECOM/f_0p50/seed_50,/home/ahmeda/ER_Transformer_Reproducible_RUN/results/analysis22_section332_bias/predictions/inner_ECOM_f0p50_seed50_bootstrap_OOB.csv,/home/ahmeda/ER_Transformer_Reproducible_RUN/results/analysis22_section332_bias/splits/split_ECOM_f0p50_seed50_bootstrap_OOB.json,analysis22_section332_bias,2026-09-25 01:29:43,163,cefa30263cfdda34006a459d5286290e707d20919ed03ad5d2843052574ef424,b0ad213b70cc28fd9a1f9e437a2f9d232ab3d3b696cbbc1f09e054bbb78f05ed,False,analysis22-v2-seeded-2026-07-28,inner
ECOM,Abt-Buy,0.5,51,bootstrap_OOB,0.04219409282700422,0.047337278106508875,0.005143185279504657,0.12384473197781885,0.11979166666666667,-0.004053065311152182,540,541,540,348,192,True,analysis18_cell_prediction_manifest,True,0.20000000000000004,0.937799043062201,26988,21590,5398,169,8,23,192,151.24919629096985,5.936075210571289,/home/ahmeda/ER_Transformer_Reproducible_RUN/models/analysis22_section332_bias/cross_encoder/bootstrap_OOB/ECOM/f_0p50/seed_51,/home/ahmeda/ER_Transformer_Reproducible_RUN/results/analysis22_section332_bias/predictions/inner_ECOM_f0p50_seed51_bootstrap_OOB.csv,/home/ahmeda/ER_Transformer_Reproducible_RUN/results/analysis22_section332_bias/splits/split_ECOM_f0p50_seed51_bootstrap_OOB.json,analysis22_section332_bias,2026-09-25 01:34:22,161,7133e2f6e7e0b6617a48616331808596efb88d3bc943b807d48ad1f75b675404,5691d6e0d197aeaba241e14694e8a40ef7afcda254516a38ac45b565344a9bfa,False,analysis22-v2-seeded-2026-07-28,inner
ECOM,Abt-Buy,0.6,42,SRSWOR_65_35,0.041237113402061855,0.015706806282722512,-0.025530307119339343,0.10392609699769054,0.15859030837004406,0.05466421137235353,648,433,421,421,227,True,analysis18_cell_prediction_manifest,True,0.7000000000000002,0.8333333333333334,21046,16836,4210,191,3,36,227,118.85787224769592,6.899930477142334,/home/ahmeda/ER_Transformer_Reproducible_RUN/models/analysis22_section332_bias/cross_encoder/SRSWOR_65_35/ECOM/f_0p60/seed_42,/home/ahmeda/ER_Transformer_Reproducible_RUN/results/analysis22_section332_bias/predictions/inner_ECOM_f0p60_seed42_SRSWOR_65_35.csv,/home/ahmeda/ER_Transformer_Reproducible_RUN/results/analysis22_section332_bias/splits/split_ECOM_f0p60_seed42_SRSWOR_65_35.json,analysis22_section332_bias,2026-09-25 01:36:36,188,10f486f977af77ea71ed281b2b7885c43238f8d830c35b37e9b296adb5702927,ab24b4ed3458399f42b327e1261fa508c4c437fc1f1189f2121bdc6ec0f7f178,False,analysis22-v2-seeded-2026-07-28,inner
ECOM,Abt-Buy,0.6,43,SRSWOR_65_35,0.034782608695652174,0.03571428571428571,0.000931677018633538,0.20323325635103925,0.13656387665198239,-0.06666937969905687,648,433,421,421,227,True,analysis18_cell_prediction_manifest,True,0.45000000000000007,0.802547770700637,21045,16836,4209,196,7,31,227,117.02227592468262,6.613131284713745,/home/ahmeda/ER_Transformer_Reproducible_RUN/models/analysis22_section332_bias/cross_encoder/SRSWOR_65_35/ECOM/f_0p60/seed_43,/home/ahmeda/ER_Transformer_Reproducible_RUN/results/analysis22_section332_bias/predictions/inner_ECOM_f0p60_seed43_SRSWOR_65_35.csv,/home/ahmeda/ER_Transformer_Reproducible_RUN/results/analysis22_section332_bias/splits/split_ECOM_f0p60_seed43_SRSWOR_65_35.json,analysis22_section332_bias,2026-09-25 01:42:01,189,dd09c239df3a23d83c3d226611d3dadc6a3fbcf22f0fa08b73ceda07bd1b15cd,cdee3c88efe1f301323fccb55c525ccf39b831c10c10333c5f7dabe07995f548,False,analysis22-v2-seeded-2026-07-28,inner
ECOM,Abt-Buy,0.6,44,SRSWOR_65_35,0.032432432432432434,0.03076923076923077,-0.0016632016632016633,0.14549653579676675,0.14096916299559473,-0.004527372801172019,648,433,421,421,227,True,analysis18_cell_prediction_manifest,True,0.3500000000000001,0.8361581920903954,21046,16836,4210,195,6,32,227,121.0147635936737,6.993579387664795,/home/ahmeda/ER_Transformer_Reproducible_RUN/models/analysis22_section332_bias/cross_encoder/SRSWOR_65_35/ECOM/f_0p60/seed_44,/home/ahmeda/ER_Transformer_Reproducible_RUN/results/analysis22_section332_bias/predictions/inner_ECOM_f0p60_seed44_SRSWOR_65_35.csv,/home/ahmeda/ER_Transformer_Reproducible_RUN/results/analysis22_section332_bias/splits/split_ECOM_f0p60_seed44_SRSWOR_65_35.json,analysis22_section332_bias,2026-09-25 01:47:35,189,f17bcdeac6b795bc5ed85f68e85805403504687584abb1aa8debec740a584d57,8bd8b96518a08e4d249cd23be9a693e43da851a793ff5d78a058e43895072277,False,analysis22-v2-seeded-2026-07-28,inner
ECOM,Abt-Buy,0.6,45,SRSWOR_65_35,0.0326975476839237,0.03553299492385787,0.0028354472399341676,0.15242494226327943,0.13215859030837004,-0.02026635195490939,648,433,421,421,227,True,analysis18_cell_prediction_manifest,True,0.6500000000000001,0.8375,21041,16832,4209,197,7,30,227,120.37322163581848,6.887333631515503,/home/ahmeda/ER_Transformer_Reproducible_RUN/models/analysis22_section332_bias/cross_encoder/SRSWOR_65_35/ECOM/f_0p60/seed_45,/home/ahmeda/ER_Transformer_Reproducible_RUN/results/analysis22_section332_bias/predictions/inner_ECOM_f0p60_seed45_SRSWOR_65_35.csv,/home/ahmeda/ER_Transformer_Reproducible_RUN/results/analysis22_section332_bias/splits/split_ECOM_f0p60_seed45_SRSWOR_65_35.json,analysis22_section332_bias,2026-09-25 01:53:13,190,9b9446701b9762b3ae93a30ba65621692d902c2725792b3bfd33a0f00245954f,de43d8c4975e5c88e3455aba9681cad10c456d926b4f633c9a9d054d36ceb36f,False,analysis22-v2-seeded-2026-07-28,inner
ECOM,Abt-Buy,0.6,46,SRSWOR_65_35,0.0234375,0.03225806451612903,0.008820564516129031,0.11316397228637413,0.18061674008810572,0.06745276780173158,648,433,421,421,227,True,analysis18_cell_prediction_manifest,True,0.7000000000000002,0.8819875776397516,21046,16836,4210,186,6,41,227,121.8785753250122,6.841757297515869,/home/ahmeda/ER_Transformer_Reproducible_RUN/models/analysis22_section332_bias/cross_encoder/SRSWOR_65_35/ECOM/f_0p60/seed_46,/home/ahmeda/ER_Transformer_Reproducible_RUN/results/analysis22_section332_bias/predictions/inner_ECOM_f0p60_seed46_SRSWOR_65_35.csv,/home/ahmeda/ER_Transformer_Reproducible_RUN/results/analysis22_section332_bias/splits/split_ECOM_f0p60_seed46_SRSWOR_65_35.json,analysis22_section332_bias,2026-09-25 01:58:54,180,4c49250691a834c48c9aa8f82f67b817a876cc7acbb28af339d60059327a8eaa,98427a1e5859bc8fdd06c9180cf429746cd1299d84c240eb4cddd025046d208d,False,analysis22-v2-seeded-2026-07-28,inner
